"","D1","D2","S2"
"1",-17160.4358631505,-9281.660692219,26570.0508107295
"2",3065.86469232827,-13948.3131115084,11026.9884124662
"3",2957.60608034376,-3504.42428166536,685.818201321597
"4",-420.307370528614,4380.50034583628,-3843.2029774439
"5",-404.905870091267,4274.22960161079,-3764.11373243505
"6",-4.05187609010395,2016.62715732379,-1914.82528123368
"7",3.30394418537616,299.39610916971,-190.200053355083
"8",1.27687600255013,-584.911855876555,699.544983536117
"9",-1.56034921109676,-576.0975979121,689.957950174955
"10",-0.496153935790067,-287.880584423609,399.876738359399
"11",1.13092137873173,-82.5534022808508,194.988482794209
"12",-1.48609417676926,17.2308605397257,96.9252318059889
"13",1.68527369201183,17.7185321857713,97.7961910704591
"14",-0.770161092281339,-1.47973636523262,117.492893673334
"15",-1.1225487291813,-1.17048841436246,117.293037143544
"16",2.76501724123955,0.23118558306519,114.983800532629
"17",-2.01861481368542,-1.95955326897092,115.478168082656
"18",-0.105136662721634,-2.37533847254236,116.700476355967
"19",0.199592784047127,0.135086655267505,118.425322696916
"20",0.535102263092994,2.33456331235357,120.145333814202
"21",0.113669246435164,1.89124221506064,121.493089637137
"22",-0.513936817646023,0.202456621133024,122.301478060283
"23",0.0112805664539365,-0.962712685402953,122.951432118949
"24",0.458318874239916,-1.56861168355681,123.990290062735
"25",-0.254775956273076,-1.49449162330711,125.638267518545
"26",-0.9739148914814,-0.120908772980332,127.794820612704
"27",1.66006860136985,1.65507276268908,129.884855584183
"28",-1.26033590734004,1.9085724739416,131.331759160938
"29",1.2333794683218,0.273917688376972,131.97269857084
"30",-0.716548427939416,-1.36597277061081,131.827516315738
"31",-0.986769184470178,-1.24382986681302,131.230599051283
"32",1.95739328861237,-0.104902949184184,130.44751271233
"33",-1.33150897920133,0.694599668175212,129.435905282706
"34",-0.343144223093984,1.07980463618878,128.263339586905
"35",1.96633955836297,0.418538236117445,126.915125257277
"36",-1.72231169044972,-1.3779544448771,125.392265952221
"37",0.361781865358359,-1.84748898216638,123.707707238878
"38",-0.319682866334921,0.139056147454544,121.600624887826
"39",0.562794417142871,2.23936714368755,118.847839965049
"40",0.14931593835354,2.38844088235055,115.462243179296
"41",-0.777493253350261,0.389679570624138,111.887813682726
"42",2.11891573667526,-2.65666837038589,108.837755685468
"43",-3.14052124321461,-3.6878077434958,106.82832898671
"44",1.19762711226941,-0.738434930535723,105.890806292387
"45",0.503599390387535,2.98503334145062,105.411368794041
"46",0.217778563499448,3.23920601149438,104.693016950885
"47",-0.187372639775273,0.742328105145133,103.44504453463
"48",-0.709701374173167,-1.27878099380177,101.967379462702
"49",0.806383430957797,-1.88140745140846,101.063122164982
"50",-0.249226018786434,-1.59839624355664,101.357624398574
"51",-0.776228278875347,-0.483617888123256,102.959843115241
"52",1.18027989566326,0.874385711009383,105.345335919206
"53",-0.651168003678317,1.29126778276986,107.609900220909
"54",0.305832013487814,0.790735657588807,109.053433854802
"55",-0.180870443582535,0.350221141561636,109.330649302021
"56",-0.28244149684906,0.0190479104057937,108.563396638201
"57",1.24541339278221,-0.819089775846806,107.173674857186
"58",-1.50026276707649,-1.2459743716754,105.483236650471
"59",0.10563941299915,0.137230011256179,103.707127523987
"60",0.562794968485833,1.48023786922567,101.956967162289
"61",1.09172648191452,0.192002630181375,100.153267347865
"62",-1.93329031765461,-1.66156350818346,98.2440542652912
"63",-0.131744772195815,-0.981108703301286,96.1068567713956
"64",2.40940338373184,0.822687364998278,93.3819076643559
"65",-3.15401601791382,1.29669459679281,89.9073244728788
"66",3.50573283433914,0.992791376891547,85.6354784743162
"67",-4.08692245185375,0.770364303898528,80.8465569272521
"68",4.43490070104599,-0.336889029946186,76.4277909412049
"69",-2.90234592556953,-1.83125193504384,73.1645976164728
"70",-0.260383114218712,-1.25160406672511,71.7892851545767
"71",1.36641505360604,0.492000269441635,72.7026808683586
"72",0.601786345243454,0.390249592339381,75.5239629027492
"73",-2.51285623013973,-0.534572572680193,79.7414290469606
"74",2.2975417971611,-0.14204023472848,84.6045005737979
"75",-0.971399605274202,0.710147432400848,89.241255529807
"76",-0.485584750771522,0.887283345480681,93.1932034438651
"77",1.92056851089001,0.151104280084836,96.0622307124432
"78",-2.0678413361311,-0.852120112482224,97.6112608870899
"79",0.869255557656291,-0.368553161533786,97.8994974940143
"80",-0.721171990036969,1.13544593603001,97.0365240886749
"81",2.06601613759995,1.08534460669035,95.3486392557097
"82",-2.46906043589115,-0.343342159932941,93.3924044268788
"83",1.482266664505,-1.09993010357721,91.7876616080175
"84",-0.565757304430004,-1.0482629367616,91.004118812969
"85",0.255256563425063,-0.681348703103134,91.1833934702445
"86",-0.676383540034298,0.169532340310983,92.1168518100749
"87",1.18989391624928,1.07940641767345,93.2892018633429
"88",-1.23533697426319,1.40370302606606,94.3416360844276
"89",0.818123668432238,0.8002284715476,95.2816493858991
"90",0.50232936441898,-0.796383987413709,96.3142572597135
"91",-1.55676677823066,-2.14440975163597,97.8171738443198
"92",1.39591300487518,-1.49038108441164,99.850464783638
"93",-1.65964823961258,0.832811609521738,102.026833578333
"94",1.77975270152092,2.32240357197588,103.887841590273
"95",-0.29718042910099,1.38429984112736,105.002876925864
"96",-0.798139661550525,-0.57127180651877,105.369411468069
"97",0.561012223362927,-1.4291038273659,105.369091054687
"98",-0.220840394496918,-1.1173514109396,105.343189058854
"99",0.0380732566118223,-0.371787033946029,105.477710969717
"100",-0.0615708380937599,0.669984056585238,105.611588002212
"101",-0.145264014601704,1.44597658829299,105.449287426309
"102",0.850954934954641,0.990087819489428,104.908957245556
"103",-0.82620199024677,-0.389110432326558,104.215312422573
"104",0.19205632805824,-1.21476740654908,103.822714130249
"105",-0.111094638705253,-1.00875821875526,104.119852857461
"106",0.344565749168396,-0.534168756392321,105.189603007224
"107",-0.277702286839487,0.215831240144332,106.697872633609
"108",-0.635448485612866,1.43349129639683,108.201957189216
"109",1.49310821294784,1.62425374778104,109.444634499232
"110",-0.478858351707458,0.00930929652531594,110.459546918952
"111",-1.1834664940834,-1.48538950510556,111.662859295087
"112",1.64593057334423,-1.51865608690423,113.37272551356
"113",-1.30713471770286,-0.769288657582367,115.576423375285
"114",0.613337621092802,0.434814147127323,117.95184823178
"115",-0.41562108695508,1.75125844642753,119.869364471582
"116",0.709033638238913,1.61036804367905,120.98060136984
"117",0.101611360907558,-0.226108544418813,121.27449870939
"118",-1.01529113948346,-1.47862374805846,120.994914338225
"119",0.313573598861698,-0.960755956970397,120.692180527054
"120",1.12388947606087,0.322538512700704,120.664572072274
"121",-2.5605256408453,1.45120854684502,121.16531684986
"122",3.01270453631878,0.963825625192844,122.523469838488
"123",-0.525990366935729,-1.61789189311095,124.763885006629
"124",-2.72501268982887,-2.76298961613794,127.878001695615
"125",2.58718308806419,-0.561695477081229,131.464517882181
"126",-0.741419017314912,1.55070432269714,134.540720798133
"127",0.442064762115478,1.69782388332534,136.20010769245
"128",-1.42814140021801,1.47878027823753,135.799367225496
"129",2.45111460983753,1.0171493795351,133.301740283088
"130",-2.44943614304065,-0.362957498989999,129.5523915058
"131",2.21982496976853,-1.55696709835319,125.76714243376
"132",-2.5554096698761,-1.3782534415659,123.083664637321
"133",2.2855656594038,-0.411631217197277,122.276067083672
"134",-1.59626831114292,-0.135328835283882,123.391600808536
"135",1.84331879019737,-0.565595549996956,125.832277370151
"136",-2.7601351737976,-0.0560915059759279,128.726230341883
"137",2.51443131268024,1.58168412125088,131.153884566069
"138",-1.53056295216083,2.10499715537299,132.5555706796
"139",1.72605097293853,0.329711402737314,132.924233351863
"140",-1.60099259018897,-1.7345666216861,132.555560432578
"141",0.175524458289145,-1.72835588586169,131.92282654476
"142",0.475644990801805,-0.102801047236434,131.347157277138
"143",-0.300369873642916,1.14773971214892,130.812633823603
"144",0.238340988755227,0.986761401931298,130.244898830017
"145",0.32321879267692,-0.191741365822969,129.51851646963
"146",-0.73296654224395,-0.813833764055741,128.586801221827
"147",-0.223084598779686,-0.00519348928355018,127.658278393239
"148",1.36357232928276,0.799833413882865,126.956589374022
"149",-1.22177715599536,0.420929957996111,126.750844146241
"150",0.351133361458777,-0.494089171523213,127.392955810064
"151",0.580467626452446,-1.31708368030376,128.956617274554
"152",-1.2330056577921,-1.48430129530608,131.097311835911
"153",1.07456867396832,-0.452004870632667,133.157434975961
"154",-0.787226006388662,1.37608457967872,134.191140206007
"155",0.558611944317815,3.29719063238008,133.484193761193
"156",-1.39659856259823,3.11827542172978,131.278323140869
"157",5.06091475486756,-1.28064148069825,128.399719401612
"158",-6.42408049106598,-5.38327959453454,125.937357339019
"159",1.84754011034966,-3.11025730206166,124.89271444513
"160",1.70599302649497,2.11790451483103,125.18609696551
"161",-1.13323916494846,3.49958919925849,126.183653017448
"162",0.52589689195156,1.16579988750164,127.308303220547
"163",-0.0221085995435722,-1.04961309614009,128.01172413709
"164",-1.34283362329006,-1.14746001749882,128.490293640789
"165",1.49277585744857,-0.0923918878252278,129.289618471783
"166",-0.00406295061111495,-0.0274663624295494,130.621525650931
"167",-0.992678284645076,-0.684300423570664,132.5769726047
"168",0.650041013956069,-0.35471153855906,134.894672966009
"169",-0.0246089696884202,1.01535482946201,137.139259023039
"170",-1.00187620520591,2.22215204537497,139.299728432292
"171",2.11736434698105,1.40644816242275,141.71619298376
"172",-0.793515563011176,-1.71894500698544,145.062463621754
"173",-0.869338542222975,-3.11045860158629,150.229797143809
"174",-1.45261269807815,-0.304547785810438,157.717167197756
"175",3.79984056949615,1.32139514136361,167.298762458086
"176",-0.96363422274589,-2.25571037811459,177.829345211212
"177",-1.39569827914239,-3.74613390135346,187.351838894363
"178",-3.55910483002662,3.37615613976959,193.942943197093
"179",7.07605543732643,9.92134725867073,196.62259242119
"180",-1.88242283463478,4.18322162784171,195.929196934332
"181",0.281543165445328,-7.34947200788885,193.75793128385
"182",-5.43741995096207,-9.55989821453115,192.317325489712
"183",5.20179498195648,-1.67685143795097,192.915058897401
"184",-1.53900277614594,4.67681366659237,195.412192161311
"185",1.74511563777924,4.04004085430644,198.604842897563
"186",-2.43564361333848,1.22210527351126,201.18353956053
"187",0.730119198560719,0.493669173214575,202.776211628225
"188",1.38575795292854,0.418793261575044,204.375441461278
"189",-1.45861113071442,-0.417697472905274,208.096309824323
"190",-0.410547405481334,-0.773749721411145,216.23430017865
"191",1.08126997947692,-2.19341829034965,230.212154414388
"192",2.06607455015184,-6.56535137968605,249.739282322698
"193",-3.59250321984292,-6.34875225095312,272.441255470796
"194",-3.93981796503067,5.25248881540028,295.09733281174
"195",7.91581660509109,15.3950713018421,314.799097444629
"196",1.41700935363769,7.31504954182311,330.377926456102
"197",-5.88447168469428,-10.1465160694788,342.650982871361
"198",2.87447911500931,-13.7516753896489,353.317198716046
"199",-7.16031855344774,1.74992873024892,365.740376395465
"200",6.3539236187935,18.6258598724962,382.390211625898
"201",3.64412462711335,10.9869563967222,405.568931183196
"202",3.47089976072311,-23.7328537011054,438.211966147414
"203",-4.31208944320679,-33.9336600868264,478.465750750736
"204",-46.3015679717064,13.7914324274753,524.620120895794
"205",84.9556521177292,44.5871293046512,574.017216136213
